Athlete,Nationality,Score,Date,Venue,Place
Ky ROBINSON,AUS,1238,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Ky ROBINSON,AUS,1180,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Ky ROBINSON,AUS,,09 JUN 2023,"Mike A. Myers Stadium, Austin, TX (USA)",1.
Ky ROBINSON,AUS,1081,29 MAR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",1.
Ky ROBINSON,AUS,1067,14 APR 2024,"SA Athletic Stadium, Adelaide (AUS)",5.
Ky ROBINSON,AUS,0,26 APR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",
Ky ROBINSON,AUS,962,12 MAY 2024,"Potts Field, Boulder, CO (USA)",1.
Ky ROBINSON,AUS,1032,24 MAY 2024,"John McDonnell Field, Fayetteville, AR (USA)",3.
Ky ROBINSON,AUS,1016,07 JUN 2024,"Hayward Field, Eugene, OR (USA)",3.
Ky ROBINSON,AUS,1153,15 JUN 2024,"Stadion De Veen, Heusden-Zolder (BEL)",3.
Ky ROBINSON,AUS,1127,22 JUN 2024,"LAZ Wien, Wien (AUT)",13.
Ky ROBINSON,AUS,1180,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11.
Ky ROBINSON,AUS,1159,08 MAR 2024,"The Track at New Balance, Boston, MA (USA) (i)",3.
Ky ROBINSON,AUS,,21 JUL 2022,"Hayward Field, Eugene, OR (USA)",19.
Ky ROBINSON,AUS,1238,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Ky ROBINSON,AUS,1238,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Ky ROBINSON,AUS,1153,15 JUN 2024,"Stadion De Veen, Heusden-Zolder (BEL)",
Ky ROBINSON,AUS,1180,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,09 JUN 2023,"Mike A. Myers Stadium, Austin, TX (USA)",1.
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,,,
Ky ROBINSON,AUS,,21 JUL 2022,"Hayward Field, Eugene, OR (USA)",19.
Darragh MCELHINNEY,IRL,1147,28 MAY 2022,"Putbosstadion, Oordegem (BEL)",
Darragh MCELHINNEY,IRL,1129,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Darragh MCELHINNEY,IRL,998,29 MAR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",
Darragh MCELHINNEY,IRL,961,26 MAY 2018,Oordegem (BEL),
Darragh MCELHINNEY,IRL,1019,25 MAY 2019,"Putbosstadion, Oordegem (BEL)",
Darragh MCELHINNEY,IRL,1013,23 AUG 2020,"Morton Stadium, Dublin (IRL)",
Darragh MCELHINNEY,IRL,917,10 JUL 2021,"Kadrioru staadion, Tallinn (EST)",
Darragh MCELHINNEY,IRL,1147,28 MAY 2022,"Putbosstadion, Oordegem (BEL)",
Darragh MCELHINNEY,IRL,1103,14 JUL 2023,"Morton Stadium, Dublin (IRL)",
Darragh MCELHINNEY,IRL,998,29 MAR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",
Darragh MCELHINNEY,IRL,996,23 FEB 2019,Athlone (IRL) (i),
Darragh MCELHINNEY,IRL,1129,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Darragh MCELHINNEY,IRL,,21 JUL 2019,"Ryavallen, Borås (SWE)",3.
Darragh MCELHINNEY,IRL,,26 JUN 2022,"Morton Stadium, Dublin (IRL)",1.
Darragh MCELHINNEY,IRL,,23 AUG 2020,"Morton Stadium, Dublin (IRL)",1.
Darragh MCELHINNEY,IRL,998,29 MAR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",12.
Darragh MCELHINNEY,IRL,0,19 MAY 2024,"Bungertstadion, Rehlingen (GER)",
Darragh MCELHINNEY,IRL,,16 AUG 2022,"Olympiastadion, München (GER)",16.
Darragh MCELHINNEY,IRL,,10 JUL 2021,"Kadrioru staadion, Tallinn (EST)",21.
Darragh MCELHINNEY,IRL,,21 JUL 2019,"Ryavallen, Borås (SWE)",3.
Darragh MCELHINNEY,IRL,,14 JUL 2018,"Ratinan Stadion, Tampere (FIN)",18.
Darragh MCELHINNEY,IRL,,16 AUG 2022,"Olympiastadion, München (GER)",16.
Darragh MCELHINNEY,IRL,,10 JUL 2021,"Kadrioru staadion, Tallinn (EST)",21.
Darragh MCELHINNEY,IRL,,21 JUL 2019,"Ryavallen, Borås (SWE)",3.
Darragh MCELHINNEY,IRL,,14 JUL 2018,"Ratinan Stadion, Tampere (FIN)",18.
Darragh MCELHINNEY,IRL,1147,28 MAY 2022,"Putbosstadion, Oordegem (BEL)",
Darragh MCELHINNEY,IRL,1129,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Darragh MCELHINNEY,IRL,998,29 MAR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,21 JUL 2019,"Ryavallen, Borås (SWE)",3.
Darragh MCELHINNEY,IRL,,26 JUN 2022,"Morton Stadium, Dublin (IRL)",1.
Darragh MCELHINNEY,IRL,,23 AUG 2020,"Morton Stadium, Dublin (IRL)",1.
Darragh MCELHINNEY,IRL,,,,
Darragh MCELHINNEY,IRL,,,,
Thomas FAFARD,CAN,1191,25 MAY 2024,"Boudewijnstadion, Bruxelles (BEL)",
Thomas FAFARD,CAN,1092,30 JAN 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Thomas FAFARD,CAN,1191,25 MAY 2024,"Boudewijnstadion, Bruxelles (BEL)",
Thomas FAFARD,CAN,833,10 JUL 2016,Edmonton (CAN),
Thomas FAFARD,CAN,948,23 JUN 2017,Québec (CAN),
Thomas FAFARD,CAN,893,10 JUN 2018,"Portland, OR (USA)",
Thomas FAFARD,CAN,1051,07 DEC 2019,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Thomas FAFARD,CAN,1009,04 DEC 2020,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",
Thomas FAFARD,CAN,1060,03 JUN 2021,"Griswold Stadium, Portland, OR (USA)",
Thomas FAFARD,CAN,1097,14 JUN 2022,"Swangard Stadium, Burnaby (CAN)",
Thomas FAFARD,CAN,1092,19 MAY 2023,"Icahn Stadium, New York, NY (USA)",
